what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.m2e.discovery,1.0.200.20111228-1245,"org.eclipse.m2e.discovery",1437056744264
os,sysinfo,,,"macosx",1437056744267
arch,sysinfo,,,"x86",1437056744267
ws,sysinfo,,,"cocoa",1437056744267
locale,sysinfo,,,"en_US",1437056744267
processors,sysinfo,,,"4",1437056744267
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1437056744267
java.runtime.version,sysinfo,,,"1.6.0_65-b14-466.1-11M4716",1437056744267
java.specification.name,sysinfo,,,"Java Platform API Specification",1437056744267
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1437056744267
java.specification.version,sysinfo,,,"1.6",1437056744267
java.vendor,sysinfo,,,"Apple Inc.",1437056744267
java.version,sysinfo,,,"1.6.0_65",1437056744267
java.vm.info,sysinfo,,,"mixed mode",1437056744267
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1437056744267
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1437056744267
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1437056744267
java.vm.specification.version,sysinfo,,,"1.0",1437056744267
java.vm.vendor,sysinfo,,,"Apple Inc.",1437056744267
java.vm.version,sysinfo,,,"20.65-b04-466.1",1437056744267
started,bundle,org.eclipse.m2e.usagedata,1.0.200.20111228-1245,"org.eclipse.m2e.usagedata",1437056744271
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1437056751361
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1437056766522
started,bundle,org.eclipse.jdt.launching,3.5.200.v20110105_r362,"org.eclipse.jdt.launching",1437056766745
